Date,Invoice No,Distributor,Description,Account Code,Amount
01/06/2014,16739,36,Other Charge- Gala dinner 31.dec.13( 2child 1 adulf)(Transfer from folio: 8401013 and Invoice No :16740),45400,-80.000
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-53.950
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-53.950
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-53.950
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-53.950
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-53.950
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/06/2014,16739,36,Room Charge(Transfer from folio: 8401013 and Invoice No :16740),40200,-49.800
01/11/2014,16739,36,,12010,-1684.200
01/11/2014,16739,36,Agoda Settle Batch: 000092,11400,1684.200
01/01/2014,16740,34,,12010,49.800
01/01/2014,16740,34,Room Charge from : 8401013,40200,-49.800
01/02/2014,16740,34,,12010,53.950
01/02/2014,16740,34,Other Charge- Adjust Rate for 01/Jan/2014,45400,-4.150
01/02/2014,16740,34,Room Charge from : 8401013,40200,-49.800
01/03/2014,16740,34,,12010,49.800
01/03/2014,16740,34,Room Charge from : 8401013,40200,-49.800
01/04/2014,16740,34,,12010,49.800
01/04/2014,16740,34,Room Charge from : 8401013,40200,-49.800
01/05/2014,16740,34,,12010,49.800
01/05/2014,16740,34,Room Charge from : 8401013,40200,-49.800
01/06/2014,16740,34,,12010,-1360.100
01/06/2014,16740,34,Cash(Transfer to folio: 15991013 and Invoice No :16739),11100,-80.000
01/06/2014,16740,34,Cash(Transfer to folio: 15991013 and Invoice No :16739),11100,-80.000
01/06/2014,16740,34,Other Charge- 3 ticket(Transfer to folio: 15991013 and Invoice No :16739),45400,120.000
01/06/2014,16740,34,Other Charge- 37$ for bchang room typ X13day only one room(Transfer to folio: 15991013 and Invoice No :16739),45400,481.000
01/06/2014,16740,34,Other Charge- Adjust Rate for 01/Jan/2014(Transfer to folio: 15991013 and Invoice No :16739),45400,4.150
01/06/2014,16740,34,Other Charge- charge for change  room type(Transfer to folio: 15991013 and Invoice No :16739),45400,37.000
01/06/2014,16740,34,Other Charge- child 2 2Pax X 20$ = 40 $ Adult 1 40$  (Transfer to folio: 15991013 and Invoice No :16739),45400,80.000
01/06/2014,16740,34,Other Charge- Gala dinner 31.dec.13( 2child 1 adulf)(Transfer to folio: 15991013 and Invoice No :16739),45400,80.000
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,49.800
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,53.950
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,53.950
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,53.950
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,53.950
01/06/2014,16740,34,Room Charge(Transfer to folio: 15991013 and Invoice No :16739),40200,53.950
01/17/2014,16745,1,URC chq: 7980.50$ (in system=4231$, to OCBC=3749.50$),11900,4231.000
01/20/2014,16749,2,,12010,-131.000
01/20/2014,16749,2,Wanly Travel chq: 558$,11900,131.000
01/01/2014,16755,4,,12010,-4.950
01/01/2014,16755,4,Cash- guest paid by cash,11100,4.950
01/11/2014,16755,4,,12010,-689.540
01/11/2014,16755,4,Agoda Settle Batch: 000092,11400,689.540
01/11/2014,16760,2,,12010,-418.320
01/11/2014,16760,2,Agoda Settle SBC batch: 000091,11400,418.320
01/01/2014,16763,3,,12010,-682.000
01/01/2014,16763,3,Cash,11100,677.000
01/01/2014,16763,3,Rebate Revenue- bank fee for merchant proken,45400,5.000
01/01/2014,16772,3,,12010,-618.000
01/01/2014,16772,3,Cash,11100,613.000
01/01/2014,16772,3,Rebate Revenue- bank fee for merchant proken,45400,5.000
01/01/2014,16776,9,,12010,74.620
01/01/2014,16776,9,RESTAURANT : Lobby Bar,41000,-13.200
01/01/2014,16776,9,Room Charge from : 21951213,40100,-61.420
01/02/2014,16776,9,,12010,-31.200
01/02/2014,16776,9,Cash- charge 2shoe,11100,58.100
01/02/2014,16776,9,Other Charge- 2 shoe,45400,-2.000
01/02/2014,16776,9,R-Charge,40100,-24.900
01/11/2014,16776,9,,12010,-649.540
01/11/2014,16776,9,Agoda Settle Batch: 000092,11400,649.540
01/11/2014,16778,2,,12010,-122.840
01/11/2014,16778,2,Agoda Settle SBC batch: 000091,11400,122.840
01/11/2014,16779,2,,12010,-61.420
01/11/2014,16779,2,Agoda Settle SBC batch: 000091,11400,61.420
01/11/2014,16780,2,,12010,-61.420
01/11/2014,16780,2,Agoda Settle SBC batch: 000091,11400,61.420
01/01/2014,16782,4,,23100,68.000
01/01/2014,16782,4,Room Charge from : 23041213,40100,-68.000
01/02/2014,16782,4,,23100,30.000
01/02/2014,16782,4,R-Charge- add 30$ forwrong run,40100,-30.000
01/01/2014,16784,11,,12010,61.420
01/01/2014,16784,11,Room Charge from : 22601213,40200,-61.420
01/02/2014,16784,11,,12010,105.400
01/02/2014,16784,11,Other Charge- Adjust Rate for 01/Jan/2014,45400,-42.330
01/02/2014,16784,11,RESTAURANT : Lobby Bar,41000,-1.650
01/02/2014,16784,11,Room Charge from : 22601213,40200,-61.420
01/03/2014,16784,11,,12010,13.180
01/03/2014,16784,11,Cash,11100,29.150
01/03/2014,16784,11,R-Charge- charge wrong,40200,-42.330
01/11/2014,16784,11,,12010,-699.690
01/11/2014,16784,11,Agoda Settle SBC batch: 000091,11400,699.690
01/01/2014,16785,24,,12010,56.920
01/01/2014,16785,24,RESTAURANT : Lobby Bar,41000,-4.400
01/01/2014,16785,24,RESTAURANT : Lobby Bar,41000,-2.640
01/01/2014,16785,24,RESTAURANT : Lobby Bar,41000,-0.880
01/01/2014,16785,24,Room Charge from : 22701213,40100,-49.000
01/02/2014,16785,24,,12010,-489.740
01/02/2014,16785,24,Other Charge- Compulsory Gala Dinner 2 pax(Transfer to folio: 910114 and Invoice No :0),45400,80.000
01/02/2014,16785,24,RESTAURANT : Lobby Bar,41000,-2.640
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,0.880
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,0.880
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,1.760
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,2.200
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,2.640
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,2.640
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,3.080
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,3.300
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,4.400
01/02/2014,16785,24,RESTAURANT : Lobby Bar(Transfer to folio: 910114 and Invoice No :0),41000,6.600
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,49.000
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,49.000
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,49.000
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,79.000
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,79.000
01/02/2014,16785,24,Room Charge(Transfer to folio: 910114 and Invoice No :0),40100,79.000
01/01/2014,16788,25,,12010,73.000
01/01/2014,16788,25,Room Charge from : 5161113,40200,-73.000
01/02/2014,16788,25,,12010,103.000
01/02/2014,16788,25,Other Charge- Surcharge 01/Jan/2014,45400,-30.000
01/02/2014,16788,25,Room Charge from : 5161113,40200,-73.000
01/03/2014,16788,25,,12010,103.000
01/03/2014,16788,25,Other Charge- Adjust for 02/Jan/2014,45400,-30.000
01/03/2014,16788,25,Room Charge from : 5161113,40200,-73.000
01/04/2014,16788,25,,12010,73.000
01/04/2014,16788,25,Room Charge from : 5161113,40200,-73.000
01/05/2014,16788,25,,12010,-807.000
01/05/2014,16788,25,Deposit Transfer(Transfer from folio: 5171113 and Invoice No :16154),2001,1719.000
01/05/2014,16788,25,Other Charge- Adjust for 02/Jan/2014(Transfer from folio: 5171113 and Invoice No :16154),45400,-30.000
01/05/2014,16788,25,Other Charge- Compulsory gala dinner on 31/Dec/2013 for 3pax,45400,-105.000
01/05/2014,16788,25,Other Charge- Surcharge on 01/Jan/2014(Transfer from folio: 5171113 and Invoice No :16154),45400,-30.000
01/05/2014,16788,25,Other Charge- Surcharge on 29-30/Dec/2013(Transfer from folio: 5171113 and Invoice No :16154),45400,-60.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-103.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/05/2014,16788,25,Room Charge(Transfer from folio: 5171113 and Invoice No :16154),40200,-73.000
01/20/2014,16789,2,,12010,-366.000
01/20/2014,16789,2,Wanly Travel chq: 558$,11900,366.000
01/01/2014,16791,27,,12010,40.670
01/01/2014,16791,27,Room Charge from : 20831213,40100,-40.670
01/02/2014,16791,27,,12010,65.570
01/02/2014,16791,27,Other Charge- Adjust Rate for 01/Jan/2014,45400,-24.900
01/02/2014,16791,27,Room Charge from : 20831213,40100,-40.670
01/03/2014,16791,27,,12010,65.570
01/03/2014,16791,27,Other Charge- Adjust for 02/Jan/2014,45400,-24.900
01/03/2014,16791,27,Room Charge from : 20831213,40100,-40.670
01/04/2014,16791,27,,12010,40.670
01/04/2014,16791,27,Cash- pay for towel room 220,11100,10.000
01/04/2014,16791,27,Other Charge- pay for towel room 220,45400,-10.000
01/04/2014,16791,27,Room Charge from : 20831213,40100,-40.670
01/05/2014,16791,27,,12010,-570.530
01/05/2014,16791,27,Cash- pay for towel room 220(Transfer to folio: 22401213 and Invoice No :16793),11100,-10.000
01/05/2014,16791,27,Other Charge- Adjust for 02/Jan/2014(Transfer to folio: 22401213 and Invoice No :16793),45400,24.900
01/05/2014,16791,27,Other Charge- Adjust Rate for 01/Jan/2014(Transfer to folio: 22401213 and Invoice No :16793),45400,24.900
01/05/2014,16791,27,Other Charge- Compulsory Gala Dinner 2 pax (Transfer to folio: 22401213 and Invoice No :16793),45400,80.000
01/05/2014,16791,27,Other Charge- pay for towel room 220(Transfer to folio: 22401213 and Invoice No :16793),45400,10.000
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,40.670
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,65.570
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,65.570
01/05/2014,16791,27,Room Charge(Transfer to folio: 22401213 and Invoice No :16793),40100,65.570
01/01/2014,16792,14,,12010,40.670
01/01/2014,16792,14,Room Charge from : 21981213,40100,-40.670
01/02/2014,16792,14,,12010,65.570
01/02/2014,16792,14,Other Charge- Adjust Rate for 01/Jan/2014,45400,-24.900
01/02/2014,16792,14,Room Charge from : 21981213,40100,-40.670
01/03/2014,16792,14,,12010,65.570
01/03/2014,16792,14,Other Charge- Adjust for 02/Jan/2014,45400,-24.900
01/03/2014,16792,14,Room Charge from : 21981213,40100,-40.670
01/04/2014,16792,14,,12010,40.670
01/04/2014,16792,14,Room Charge from : 21981213,40100,-40.670
01/05/2014,16792,14,,12010,-61.600
01/05/2014,16792,14,Cash,11100,61.600
01/11/2014,16792,14,,12010,-530.530
01/11/2014,16792,14,Agoda Settle Batch: 000092,11400,530.530
01/01/2014,16793,30,,12010,43.200
01/01/2014,16793,30,RESTAURANT : Lobby Bar,41000,-2.530
01/01/2014,16793,30,Room Charge from : 22401213,40100,-40.670
01/02/2014,16793,30,,12010,69.970
01/02/2014,16793,30,Other Charge- Adjust Rate for 01/Jan/2014,45400,-24.900
01/02/2014,16793,30,RESTAURANT : Lobby Bar,41000,-4.400
01/02/2014,16793,30,Room Charge from : 22401213,40100,-40.670
01/03/2014,16793,30,,12010,58.640
01/03/2014,16793,30,Cash,11100,6.930
01/03/2014,16793,30,Other Charge- Adjust for 02/Jan/2014,45400,-24.900
01/03/2014,16793,30,Room Charge from : 22401213,40100,-40.670
01/04/2014,16793,30,,12010,40.670
01/04/2014,16793,30,Room Charge from : 22401213,40100,-40.670
01/05/2014,16793,30,,12010,570.530
01/05/2014,16793,30,Cash- pay for towel room 220(Transfer from folio: 20831213 and Invoice No :16791),11100,10.000
01/05/2014,16793,30,Other Charge- Adjust for 02/Jan/2014(Transfer from folio: 20831213 and Invoice No :16791),45400,-24.900
01/05/2014,16793,30,Other Charge- Adjust Rate for 01/Jan/2014(Transfer from folio: 20831213 and Invoice No :16791),45400,-24.900
01/05/2014,16793,30,Other Charge- Compulsory Gala Dinner 2 pax (Transfer from folio: 20831213 and Invoice No :16791),45400,-80.000
01/05/2014,16793,30,Other Charge- pay for towel room 220(Transfer from folio: 20831213 and Invoice No :16791),45400,-10.000
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-65.570
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-65.570
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-65.570
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/05/2014,16793,30,Room Charge(Transfer from folio: 20831213 and Invoice No :16791),40100,-40.670
01/11/2014,16793,30,,12010,-1061.060
01/11/2014,16793,30,Agoda Settle Batch: 000092,11400,1061.060
01/01/2014,16797,10,,12010,39.000
01/01/2014,16797,10,Room Charge from : 23081213,40200,-39.000
01/02/2014,16797,10,,12010,109.000
01/02/2014,16797,10,Other Charge- Adjust Rate for 01/Jan/2014,45400,-70.000
01/02/2014,16797,10,Room Charge from : 23081213,40200,-39.000
01/03/2014,16797,10,,12010,149.000
01/03/2014,16797,10,Other Charge- Adjust for 02/Jan/2014,45400,-70.000
01/03/2014,16797,10,Room Charge from : 23081213,40200,-79.000
01/04/2014,16797,10,,12010,79.000
01/04/2014,16797,10,Room Charge from : 23081213,40200,-79.000
01/11/2014,16798,2,,12010,-146.910
01/11/2014,16798,2,Agoda Settle Batch: 000092,11400,146.910
01/01/2014,16799,4,,12010,74.000
01/01/2014,16799,4,Room Charge from : 23551213,40200,-74.000
01/02/2014,16799,4,,12010,-441.330
01/02/2014,16799,4,Cash- Guest paid by cash,11100,441.330
01/01/2014,16809,20,,12010,68.000
01/01/2014,16809,20,Room Charge from : 23891213,40100,-68.000
01/02/2014,16809,20,,12010,-592.900
01/02/2014,16809,20,,23100,-588.590
01/02/2014,16809,20,R-Charge- Room charge on 02-01-14,40100,-98.000
01/02/2014,16809,20,R-Charge- Wrong rate on 01-01-14,40100,-30.000
01/02/2014,16809,20,Visa Card/Credit Card,11300,1309.490
01/03/2014,16809,20,,23100,588.590
01/03/2014,16809,20,Laundry(Transfer from folio: 23981213 and Invoice No :16823),45200,-12.500
01/03/2014,16809,20,Other Charge- Compulsory Gala Dinner 2 pax(Transfer from folio: 23981213 and Invoice No :16823),45400,-80.000
01/03/2014,16809,20,R-Charge- On 02/01/2014(Transfer from folio: 23981213 and Invoice No :16823),40100,-79.000
01/03/2014,16809,20,R-Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-30.000
01/03/2014,16809,20,RESTAURANT : Lobby Bar(Transfer from folio: 23981213 and Invoice No :16823),41000,-34.380
01/03/2014,16809,20,RESTAURANT : Lobby Bar(Transfer from folio: 23981213 and Invoice No :16823),41000,-14.300
01/03/2014,16809,20,RESTAURANT : Lobby Bar(Transfer from folio: 23981213 and Invoice No :16823),41000,-3.410
01/03/2014,16809,20,Room Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-79.000
01/03/2014,16809,20,Room Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-79.000
01/03/2014,16809,20,Room Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-79.000
01/03/2014,16809,20,Room Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-49.000
01/03/2014,16809,20,Room Charge(Transfer from folio: 23981213 and Invoice No :16823),40100,-49.000
01/17/2014,16810,3,,12010,-1052.000
01/17/2014,16810,3,Other Ways Chq: 1047$,11900,1047.000
01/17/2014,16810,3,Other Ways Chq: 80$ ( in system=5$,in payment =75$),11900,5.000
